date,zone,site,plot,pit,spp,sex,rcap,toe_num,SV_length,total_length,weight,tail,pc
3/13/98,C,CALI,A,10,UTST,M,N,2,48,100,4,B,0
3/13/98,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/13/98,C,SAND,B,1,UTST,M,N,3,51,138,5,W,0
3/13/98,G,BASN,B,2,CNIN,J,N,1,41,136,1,W,0
3/13/98,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/13/98,M,NORT,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/13/98,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/13/98,M,WELL,B,4,UTST,M,N,4,49,105,4,B,0
3/13/98,T,EAST,B,6,UTST,M,N,8,36,97,1,W,0
3/13/98,T,EAST,B,10,UTST,F,N,9,41,62,2,B,0
3/13/98,T,EAST,B,12,UTST,F,N,7,43,112,3,W,0
3/13/98,T,EAST,B,13,UTST,F,N,6,43,55,3,B,0
3/13/98,T,EAST,B,14,UTST,M,N,5,47,135,4,W,0
3/20/98,C,CALI,A,15,UTST,F,N,NA,48,130,4,W,0
3/20/98,C,GRAV,D,11,PHCO,NA,N,NA,44,71,3,W,0
3/20/98,C,SAND,B,1,UTST,M,R,3,51,138,5,W,0
3/20/98,C,SAND,B,7,UTST,F,N,NA,47,121,4,W,1
3/20/98,G,BASN,B,8,CNIN,J,N,NA,33,109,1,W,0
3/20/98,G,BASN,B,9,UTST,M,N,NA,50,123,5,B,0
3/20/98,G,IBPE,C,2,CNIN,F,N,NA,43,139,2,W,0
3/20/98,G,IBPE,C,2,CNIN,J,N,NA,40,122,1,W,0
3/20/98,G,IBPE,C,11,UTST,F,N,NA,44,117,3,W,0
3/20/98,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/20/98,M,NORT,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/20/98,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/20/98,M,WELL,B,1,UTST,F,N,NA,41,111,2,W,0
3/20/98,M,WELL,B,13,UTST,M,N,NA,49,131,4,W,0
3/20/98,T,EAST,B,2,UTST,M,N,NA,51,83,5,B,0
3/20/98,T,EAST,B,3,UTST,NA,R,8,36,97,1,W,0
3/20/98,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/98,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/98,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/98,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/98,G,BASN,B,2,CNIN,NA,N,NA,NA,NA,NA,NA,0
6/8/98,G,BASN,B,14,CNIN,F,N,NA,47,135,3,W,1
6/8/98,G,BASN,B,14,CNIN,F,N,1,53,178,3,W,0
6/8/98,G,BASN,B,14,HOMA,M,N,1,55,117,5,W,0
6/8/98,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/98,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/98,M,NORT,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/98,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/98,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/98,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/98,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/10/98,M,NORT,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/10/98,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/10/98,M,WELL,B,13,UTST,F,N,1,50,122,5,W,0
6/10/98,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/10/98,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/98,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/98,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/98,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/98,G,BASN,B,1,CNIN,NA,N,NA,53,174,2,W,1
6/11/98,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/98,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/12/98,G,BASN,B,14,HOMA,F,N,2,51,104,3,W,0
6/15/98,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/98,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/98,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/98,G,BASN,B,1,CNIN,NA,N,NA,50,157,NA,W,1
6/15/98,G,IBPE,C,5,CNUN,F,N,1,47,165,3,W,1
6/15/98,G,IBPE,C,15,CNIN,F,N,2,51,172,3,W,0
6/15/98,G,SUMM,A,3,CNUN,F,N,2,50,159,2,W,0
6/15/98,G,SUMM,A,12,CNUN,F,N,3,53,171,3,W,0
6/15/98,M,NORT,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/98,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/98,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/98,T,EAST,B,4,UTST,F,N,2,44,116,2,W,0
6/15/98,T,EAST,B,10,UTST,M,N,3,43,86,3,B,0
6/15/98,T,EAST,B,12,CNTI,F,N,1,89,315,20,W,0
6/15/98,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/17/98,C,CALI,A,4,PHMO,NA,N,NA,46,76,6,W,0
6/17/98,C,GRAV,D,2,PHMO,NA,N,NA,55,81,7,W,0
6/17/98,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/17/98,G,BASN,B,14,HOMA,NA,R,1,NA,NA,NA,NA,1
6/17/98,G,IBPE,C,5,CNUN,F,N,NA,51,173,3,W,0
6/17/98,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/17/98,M,NORT,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/17/98,M,RABB,A,8,UTST,F,N,NA,NA,NA,NA,NA,1
6/17/98,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/17/98,T,EAST,B,9,CNIN,F,N,NA,45,161,2,W,1
6/17/98,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/11/98,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/11/98,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/11/98,C,SAND,B,3,UTST,M,N,8,30,78,1,W,0
8/11/98,C,SAND,B,12,UTST,F,N,9,29,75,1,W,0
8/11/98,G,BASN,B,8,UTST,F,N,7,27,73,1,W,0
8/11/98,G,BASN,B,8,UTST,M,N,NA,24,60,1,W,1
8/11/98,G,BASN,B,13,CNIN,NA,N,NA,50,145,2,W,1
8/11/98,G,BASN,B,14,CNIN,NA,N,NA,49,171,NA,W,1
8/11/98,G,BASN,B,14,HOMA,F,N,1,54,108,5,W,0
8/11/98,G,IBPE,C,1,CNIN,F,N,1,59,148,5,W,1
8/11/98,G,IBPE,C,1,CNIN,F,N,2,57,184,3,W,1
8/11/98,G,IBPE,C,5,UTST,M,N,6,30,35,1,B,0
8/11/98,G,IBPE,C,8,UTST,M,N,5,29,76,1,W,0
8/11/98,G,SUMM,A,16,CNUN,F,N,NA,NA,NA,NA,B,1
8/11/98,M,NORT,C,3,UTST,M,N,2,25,59,1,W,0
8/11/98,M,NORT,C,4,UTST,F,N,1,36,71,1,W,0
8/11/98,M,NORT,C,9,UTST,M,N,3,27,70,1,W,0
8/11/98,M,RABB,A,13,EUOB,NA,N,1,68,168,10,W,0
8/11/98,M,WELL,B,4,UTST,M,N,4,26,64,1,W,0
8/11/98,T,EAST,B,15,UTST,F,N,NA,NA,NA,1,W,1
8/11/98,T,WEST,A,5,PHCO,NA,N,1,67,93,14,W,0
8/14/98,C,GRAV,D,7,UTST,M,N,15,35,94,1,W,0
8/14/98,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/14/98,G,IBPE,C,2,UTST,F,N,13,25,63,1,W,0
8/14/98,G,IBPE,C,10,UTST,M,N,14,28,74,1,W,0
8/14/98,G,IBPE,C,13,UTST,F,N,NA,26,67,1,W,1
8/14/98,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/14/98,M,NORT,C,8,CNTI,F,N,1,62,231,7,W,0
8/14/98,M,RABB,A,5,CNTI,J,N,1,39,132,1,W,0
8/14/98,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/14/98,T,EAST,B,1,UTST,F,N,10,27,72,1,W,0
8/14/98,T,EAST,B,10,UTST,F,N,11,55,151,6,W,0
8/14/98,T,EAST,B,11,UTST,F,N,12,47,91,3,B,0
8/14/98,T,WEST,A,5,CNIN,F,N,3,51,192,4,W,0
8/18/98,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/18/98,C,GRAV,D,4,UTST,F,N,21,36,96,1,B,0
8/18/98,C,SAND,B,8,UTST,F,N,20,27,59,1,W,0
8/18/98,G,BASN,B,1,UTST,F,N,NA,21,48,1,W,1
8/18/98,G,BASN,B,2,CNIN,F,N,4,55,182,3,W,0
8/18/98,G,BASN,B,16,CNIN,F,N,5,53,180,3,W,0
8/18/98,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/18/98,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/18/98,M,NORT,C,15,UTST,M,N,18,27,72,1,W,0
8/18/98,M,RABB,A,15,UTST,F,N,19,31,84,1,W,0
8/18/98,M,WELL,B,5,UTST,NA,NA,NA,NA,NA,NA,NA,1
8/18/98,M,WELL,B,6,CNTI,J,N,2,40,146,1,W,0
8/18/98,T,EAST,B,8,UTST,F,N,17,31,84,1,W,0
8/18/98,T,EAST,B,15,UTST,F,N,16,44,96,2,W,0
8/18/98,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/21/98,C,CALI,A,10,UTST,M,N,NA,27,79,1,W,0
8/21/98,C,CALI,A,16,UTST,M,N,NA,NA,NA,1,NA,1
8/21/98,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/21/98,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/21/98,G,BASN,B,12,UTST,NA,NA,NA,NA,NA,NA,NA,1
8/21/98,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/21/98,M,NORT,C,8,CNNE,J,N,NA,37,65,1,B,0
8/21/98,M,NORT,C,14,CNTI,J,N,NA,37,130,2,W,0
8/21/98,M,RABB,A,8,UTST,F,N,NA,27,68,1,W,0
8/21/98,M,WELL,B,13,CNNE,J,N,NA,35,115,1,W,0
8/21/98,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/21/98,T,WEST,A,14,UTST,M,N,NA,29,76,1,W,0
11/16/98,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/16/98,C,GRAV,D,13,UTST,F,N,21,39,108,2,W,0
11/16/98,C,SAND,B,1,UTST,M,N,18,37,117,2,W,0
11/16/98,C,SAND,B,1,UTST,F,N,19,46,129,4,W,0
11/16/98,C,SAND,B,13,UTST,F,N,17,33,87,2,W,0
11/16/98,G,BASN,B,8,UTST,F,N,NA,39,62,1,B,1
11/16/98,G,IBPE,C,14,UTST,M,N,16,47,135,4,W,0
11/16/98,G,SUMM,A,13,UTST,F,N,20,34,69,1,B,0
11/16/98,M,NORT,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/16/98,M,RABB,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/16/98,M,WELL,B,13,UTST,F,N,12,38,103,2,W,0
11/16/98,M,WELL,B,13,UTST,M,N,13,29,74,1,W,0
11/16/98,M,WELL,B,14,UTST,F,N,14,39,109,2,W,0
11/16/98,M,WELL,B,15,UTST,M,N,15,41,115,3,W,0
11/16/98,T,EAST,B,6,UTST,F,N,7,33,87,1,W,0
11/16/98,T,EAST,B,6,UTST,F,N,8,46,101,3,B,0
11/16/98,T,EAST,B,6,UTST,M,N,9,36,94,1,W,0
11/16/98,T,EAST,B,9,UTST,M,N,1,51,141,5,W,0
11/16/98,T,EAST,B,10,UTST,F,N,2,39,110,2,W,0
11/16/98,T,EAST,B,11,UTST,F,N,6,33,91,1,W,0
11/16/98,T,EAST,B,12,UTST,M,N,10,51,145,5,W,0
11/16/98,T,EAST,B,13,UTST,M,N,11,43,105,3,B,0
11/16/98,T,EAST,B,14,UTST,M,N,5,50,139,4,B,0
11/16/98,T,EAST,B,15,UTST,F,N,3,35,94,1,W,0
11/16/98,T,EAST,B,15,UTST,M,N,4,52,145,5,W,0
11/16/98,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/23/98,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/23/98,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/23/98,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/23/98,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/23/98,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/23/98,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/23/98,M,NORT,C,4,UTST,F,N,NA,43,113,1,W,0
11/23/98,M,NORT,C,16,UTST,F,N,NA,41,110,2,W,0
11/23/98,M,RABB,A,2,UTST,F,N,NA,46,96,1,W,0
11/23/98,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/23/98,T,EAST,B,1,UTST,F,N,NA,49,120,4,B,0
11/23/98,T,EAST,B,1,UTST,F,N,NA,44,100,3,B,0
11/23/98,T,EAST,B,4,UTST,F,N,NA,37,101,2,B,0
11/23/98,T,EAST,B,8,UTST,M,N,NA,48,116,5,B,0
11/23/98,T,EAST,B,13,UTST,F,N,NA,32,90,1,W,0
11/23/98,T,WEST,A,12,UTST,F,N,NA,36,93,1,W,0
3/19/99,C,CALI,A,7,UTST,F,N,5,48,115,4,W,0
3/19/99,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/19/99,C,SAND,B,10,UTST,M,N,3,50,142,5,W,0
3/19/99,C,SAND,B,12,UTST,M,N,4,53,130,6,B,0
3/19/99,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/19/99,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/19/99,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/19/99,M,NORT,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/19/99,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/19/99,M,WELL,B,1,UTST,F,N,2,41,101,4,B,0
3/19/99,M,WELL,B,11,UTST,M,N,1,49,114,4,B,1
3/19/99,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/19/99,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/26/99,C,CALI,A,11,COTE,M,N,NA,43,98,1,W,0
3/26/99,C,GRAV,D,10,COTE,M,N,NA,38,85,1,W,0
3/26/99,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/26/99,G,BASN,B,7,CNUN,F,N,NA,39,122,1,W,0
3/26/99,G,BASN,B,13,CNUN,F,N,NA,45,145,2,W,0
3/26/99,G,IBPE,C,7,CNUN,F,N,NA,49,163,3,W,0
3/26/99,G,IBPE,C,8,UTST,M,N,NA,48,131,4,B,0
3/26/99,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/26/99,M,NORT,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/26/99,M,RABB,A,15,UTST,M,N,NA,46,120,3,B,0
3/26/99,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/26/99,T,EAST,B,16,UTST,F,N,NA,48,122,5,B,0
3/26/99,T,WEST,A,8,CNUN,F,N,NA,31,180,4,W,0
3/26/99,T,WEST,A,11,CNUN,F,N,NA,34,115,2,W,0
6/15/99,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/99,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/99,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/99,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/99,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/99,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/99,M,NORT,C,8,CNTI,F,N,1,86,222,18,B,0
6/15/99,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/99,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/99,T,EAST,B,7,UTST,F,N,2,47,116,3,W,0
6/15/99,T,EAST,B,10,UTST,F,N,1,45,52,3,B,0
6/15/99,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/18/99,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/18/99,C,GRAV,D,15,PHMO,F,N,1,46,71,5,W,0
6/18/99,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/18/99,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/18/99,M,NORT,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/18/99,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/18/99,M,WELL,B,6,UTST,M,N,4,48,123,3,W,0
6/18/99,T,EAST,B,10,UTST,F,N,NA,47,99,3,B,1
6/18/99,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/22/99,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/22/99,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/22/99,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/22/99,G,BASN,B,11,UKCN,NA,NA,NA,NA,NA,NA,NA,1
6/22/99,G,IBPE,C,8,CNUN,F,N,1,55,74,3,B,0
6/22/99,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/22/99,M,NORT,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/22/99,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/22/99,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/22/99,T,EAST,B,12,CNTE,F,N,2,86,293,17,W,0
6/22/99,T,WEST,A,3,SCUN,F,N,1,69,171,14,B,0
6/22/99,T,WEST,A,11,CNIN,F,N,1,56,176,4,W,0
6/25/99,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/25/99,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/25/99,C,SAND,B,1,CNUN,F,N,NA,65,161,6,B,0
6/25/99,G,BASN,B,4,UTST,F,N,NA,NA,NA,NA,NA,1
6/25/99,G,BASN,B,14,HOMA,M,N,NA,55,82,3,B,0
6/25/99,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/25/99,G,SUMM,A,2,CNUN,F,N,NA,NA,NA,NA,W,1
6/25/99,M,NORT,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/25/99,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/25/99,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/25/99,T,WEST,A,3,CNTI,F,N,NA,84,251,20,B,0
6/25/99,T,WEST,A,15,CNUN,F,N,NA,55,149,3,B,0
8/17/99,C,CALI,A,6,COTE,M,N,1,33,57,1,B,1
8/17/99,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/17/99,C,SAND,B,14,UTST,NA,NA,NA,NA,NA,NA,NA,1
8/17/99,G,BASN,B,1,UTST,M,N,5,34,90,1,W,0
8/17/99,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/17/99,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/17/99,M,NORT,A,12,UTST,M,N,2,34,92,NA,W,1
8/17/99,M,NORT,A,12,UTST,F,N,3,33,83,2,B,0
8/17/99,M,NORT,A,13,UTST,F,N,NA,29,74,NA,W,1
8/17/99,M,RABB,A,9,UTST,F,N,4,31,72,1,W,0
8/17/99,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/17/99,T,EAST,B,11,UTST,M,N,1,36,95,1,W,1
8/17/99,T,WEST,A,1,CNUN,F,N,1,56,171,3,W,0
8/17/99,T,WEST,A,11,CNIN,F,N,1,27,89,1,W,1
8/20/99,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/20/99,C,SAND,B,1,EUOB,J,N,NA,NA,NA,NA,B,1
8/20/99,C,SAND,B,10,UTST,M,N,9,38,102,2,W,0
8/20/99,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/20/99,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/20/99,G,SUMM,A,1,EUOB,NA,NA,1,80,220,15,W,0
8/20/99,M,NORT,C,4,UTST,M,N,7,52,110,4,B,0
8/20/99,M,NORT,C,12,UTST,F,N,8,34,93,1,W,0
8/20/99,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/20/99,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/20/99,T,EAST,B,7,UTST,M,N,6,28,62,1,W,1
8/20/99,T,WEST,A,10,CRCO,M,N,1,41,115,3,W,1
8/24/99,C,CALI,A,14,UTST,F,N,10,34,89,1,W,0
8/24/99,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/24/99,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/24/99,G,IBPE,C,11,UKCN,F,N,2,40,130,2,W,1
8/24/99,G,SUMM,A,3,EUOB,J,N,2,54,145,4,W,1
8/24/99,M,NORT,C,3,UKCN,F,N,1,42,132,2,W,1
8/24/99,M,NORT,C,8,UTST,F,N,16,29,70,1,B,1
8/24/99,M,RABB,A,3,UKCN,NA,NA,NA,NA,NA,NA,NA,1
8/24/99,M,RABB,A,13,UTST,F,N,17,36,100,2,W,0
8/24/99,M,WELL,B,10,UTST,NA,NA,NA,NA,NA,NA,NA,1
8/24/99,M,WELL,B,13,UTST,M,N,18,35,90,1,W,1
8/24/99,T,EAST,B,2,UTST,M,N,13,36,104,2,W,0
8/24/99,T,EAST,B,8,UTST,M,N,14,37,105,2,W,0
8/24/99,T,EAST,B,8,UTST,F,N,15,35,95,2,W,1
8/24/99,T,WEST,A,5,CNIN,F,N,2,60,193,4,W,0
8/24/99,T,WEST,A,11,UTST,M,N,11,42,111,3,W,0
8/24/99,T,WEST,A,13,UTST,M,N,12,29,72,1,W,0
8/27/99,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/27/99,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/27/99,C,SAND,B,1,EUOB,J,N,NA,51,131,3,W,1
8/27/99,G,BASN,B,1,UTST,F,N,NA,50,80,1,W,1
8/27/99,G,BASN,B,16,UKLI,NA,NA,NA,NA,NA,NA,NA,1
8/27/99,G,IBPE,C,4,UTST,NA,NA,NA,NA,NA,NA,NA,1
8/27/99,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/27/99,M,NORT,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/27/99,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/27/99,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/27/99,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/27/99,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/17/99,C,CALI,A,6,UTST,F,N,26,44,121,3,W,0
11/17/99,C,GRAV,D,3,UTST,F,N,28,46,86,4,B,0
11/17/99,C,GRAV,D,5,UTST,M,N,27,51,141,5,W,0
11/17/99,C,SAND,B,3,UTST,M,N,23,42,120,2,W,0
11/17/99,C,SAND,B,3,UTST,M,N,24,52,81,5,B,0
11/17/99,C,SAND,B,3,UTST,F,N,25,42,111,2,W,0
11/17/99,C,SAND,B,8,UTST,M,N,22,48,132,4,W,0
11/17/99,C,SAND,B,14,UTST,F,N,21,38,102,2,W,0
11/17/99,C,SAND,B,15,UTST,F,N,20,38,100,2,W,0
11/17/99,C,SAND,B,16,UTST,M,N,18,52,131,6,W,0
11/17/99,C,SAND,B,16,UTST,M,N,19,51,147,5,W,0
11/17/99,G,BASN,B,3,UTST,F,N,17,33,86,1,W,1
11/17/99,G,BASN,B,8,UTST,F,N,15,37,96,2,W,0
11/17/99,G,BASN,B,9,UTST,F,N,16,37,104,2,W,0
11/17/99,G,BASN,B,11,PHCO,J,N,2,30,41,2,W,1
11/17/99,G,BASN,B,14,PHCO,J,N,1,29,41,2,W,1
11/17/99,G,IBPE,C,3,UTST,F,N,13,44,56,2,B,1
11/17/99,G,IBPE,C,16,UTST,M,N,14,32,86,1,W,0
11/17/99,G,SUMM,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/17/99,M,NORT,C,3,UTST,M,N,8,52,130,5,W,1
11/17/99,M,NORT,C,11,UTST,M,N,9,50,141,5,W,0
11/17/99,M,NORT,C,13,UTST,F,N,10,48,125,4,W,0
11/17/99,M,RABB,A,1,UTST,F,N,11,43,113,4,W,1
11/17/99,M,RABB,A,6,UTST,F,N,12,45,105,3,B,0
11/17/99,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/17/99,T,EAST,B,3,UTST,F,N,2,33,79,1,W,0
11/17/99,T,EAST,B,5,UTST,F,N,7,45,74,3,B,0
11/17/99,T,EAST,B,7,UTST,F,N,1,42,117,4,W,0
11/17/99,T,EAST,B,11,UTST,F,N,3,45,118,4,W,0
11/17/99,T,EAST,B,12,UTST,F,N,5,46,122,4,W,0
11/17/99,T,EAST,B,12,UTST,M,N,6,52,144,6,W,0
11/17/99,T,EAST,B,13,UTST,M,N,4,50,137,5,W,0
11/17/99,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/23/99,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/23/99,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
